0.000000 -2.658859 -4.731784 -0.534332 -2.135157 4.560339 -1.763926 -2.362951 -6.189173 1.672611 7.156967 6.360619 0.625648 
64.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
64.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
65.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
66.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
67.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
68.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
69.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
70.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
71.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
72.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
73.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
74.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
75.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
76.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
77.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
78.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
79.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
